No.,Time,Source,Destination,Protocol,Length,Info
27,0.099495,10.113.171.201,10.2.188.222,TCP,44,"51994  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=79872 Len=4 [TCP PDU reassembled in 138]"
28,0.100156,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=1 Ack=5 Win=1048320 Len=0
29,0.100595,10.113.171.201,10.2.188.222,TCP,51,"51994  >  5222 [PSH, ACK] Seq=5 Ack=1 Win=79872 Len=11 [TCP PDU reassembled in 138]"
30,0.100938,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=1 Ack=16 Win=1048320 Len=0
31,0.105196,10.113.171.201,10.2.188.222,TCP,43,"51994  >  5222 [PSH, ACK] Seq=16 Ack=1 Win=79872 Len=3 [TCP PDU reassembled in 138]"
32,0.105582,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=1 Ack=19 Win=1048320 Len=0
33,0.105908,10.113.171.201,10.2.188.222,TCP,360,"51994  >  5222 [PSH, ACK] Seq=19 Ack=1 Win=79872 Len=320 [TCP PDU reassembled in 138]"
34,0.106158,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=1 Ack=339 Win=1048064 Len=0
35,0.112609,10.113.171.201,10.63.57.221,TLSv1.3,552,Application Data
36,0.112809,10.63.57.221,10.113.171.201,TCP,40,443  >  33412 [ACK] Seq=414 Ack=983 Win=1048064 Len=0
37,0.121517,10.38.181.139,10.113.171.201,TLSv1.3,243,"Server Hello, Change Cipher Spec, Application Data"
38,0.122000,10.113.171.201,10.38.181.139,TCP,40,48816  >  5228 [ACK] Seq=537 Ack=204 Win=80896 Len=0
39,0.123134,10.113.171.201,10.38.181.139,TLSv1.3,104,"Change Cipher Spec, Application Data"
40,0.123387,10.38.181.139,10.113.171.201,TCP,40,5228  >  48816 [ACK] Seq=204 Ack=601 Win=1048320 Len=0
41,0.137344,10.2.188.222,10.113.171.201,TCP,193,"5222  >  51994 [PSH, ACK] Seq=1 Ack=339 Win=1048576 Len=153 [TCP PDU reassembled in 140]"
42,0.137901,10.113.171.201,10.2.188.222,TCP,40,51994  >  5222 [ACK] Seq=339 Ack=154 Win=80896 Len=0
43,0.138892,10.113.171.201,10.38.181.139,TLSv1.3,409,Application Data
44,0.139155,10.38.181.139,10.113.171.201,TCP,40,5228  >  48816 [ACK] Seq=204 Ack=970 Win=1048064 Len=0
45,0.145868,10.113.171.201,10.2.188.222,TCP,43,"51994  >  5222 [PSH, ACK] Seq=339 Ack=154 Win=80896 Len=3 [TCP PDU reassembled in 138]"
46,0.146143,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=154 Ack=342 Win=1048320 Len=0
47,0.146418,10.113.171.201,10.2.188.222,TCP,237,"51994  >  5222 [PSH, ACK] Seq=342 Ack=154 Win=80896 Len=197 [TCP PDU reassembled in 138]"
48,0.146474,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=154 Ack=539 Win=1048320 Len=0
49,0.147383,10.113.171.201,10.2.188.222,TCP,43,"51994  >  5222 [PSH, ACK] Seq=539 Ack=154 Win=80896 Len=3 [TCP PDU reassembled in 138]"
50,0.147625,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=154 Ack=542 Win=1048320 Len=0
51,0.147858,10.113.171.201,10.2.188.222,TCP,77,"51994  >  5222 [PSH, ACK] Seq=542 Ack=154 Win=80896 Len=37 [TCP PDU reassembled in 138]"
52,0.148089,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=154 Ack=579 Win=1048320 Len=0
53,0.148284,10.113.171.201,10.2.188.222,TCP,95,"51994  >  5222 [PSH, ACK] Seq=579 Ack=154 Win=80896 Len=55 [TCP PDU reassembled in 138]"
54,0.148327,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=154 Ack=634 Win=1048064 Len=0
55,0.155679,10.38.181.139,10.113.171.201,TLSv1.3,575,"Application Data, Application Data"
56,0.169654,10.38.181.139,10.113.171.201,TLSv1.3,158,"Application Data, Application Data"
57,0.169834,10.113.171.201,10.38.181.139,TCP,40,48816  >  5228 [ACK] Seq=970 Ack=857 Win=81920 Len=0
58,0.199026,10.63.57.221,10.113.171.201,TLSv1.3,66,Application Data
59,0.207185,10.113.171.201,10.2.188.222,TCP,43,"51994  >  5222 [PSH, ACK] Seq=634 Ack=154 Win=80896 Len=3 [TCP PDU reassembled in 138]"
60,0.207396,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=154 Ack=637 Win=1048320 Len=0
61,0.207784,10.113.171.201,10.2.188.222,TCP,444,"51994  >  5222 [PSH, ACK] Seq=637 Ack=154 Win=80896 Len=404 [TCP PDU reassembled in 138]"
62,0.207985,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=154 Ack=1041 Win=1048064 Len=0
63,0.242972,10.113.171.201,10.63.57.221,TCP,40,33412  >  443 [ACK] Seq=983 Ack=440 Win=81920 Len=0
64,0.362975,10.2.188.222,10.113.171.201,TCP,829,"5222  >  51994 [PSH, ACK] Seq=154 Ack=1041 Win=1048576 Len=789 [TCP PDU reassembled in 140]"
65,0.407168,10.113.171.201,10.2.188.222,TCP,40,51994  >  5222 [ACK] Seq=1041 Ack=943 Win=82432 Len=0
66,0.468354,10.2.188.222,10.113.171.201,TCP,77,"5222  >  51994 [PSH, ACK] Seq=943 Ack=1041 Win=1048576 Len=37 [TCP PDU reassembled in 140]"
67,0.469514,10.113.171.201,10.2.188.222,TCP,40,51994  >  5222 [ACK] Seq=1041 Ack=980 Win=82432 Len=0
68,2.197661,10.113.171.201,10.113.112.211,DNS,66,Standard query 0xa41b A icosa-sg.coloros.com
69,2.235879,10.113.112.211,10.113.171.201,DNS,82,Standard query response 0xa41b A icosa-sg.coloros.com A 127.0.0.1
70,15.443172,10.113.171.201,10.2.188.222,TCP,43,"51994  >  5222 [PSH, ACK] Seq=1041 Ack=980 Win=82432 Len=3 [TCP PDU reassembled in 138]"
71,15.444188,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=980 Ack=1044 Win=1048320 Len=0
72,15.444462,10.113.171.201,10.2.188.222,TCP,70,"51994  >  5222 [PSH, ACK] Seq=1044 Ack=980 Win=82432 Len=30 [TCP PDU reassembled in 138]"
73,15.444510,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=980 Ack=1074 Win=1048320 Len=0
74,15.496268,10.2.188.222,10.113.171.201,TCP,81,"5222  >  51994 [PSH, ACK] Seq=980 Ack=1074 Win=1048576 Len=41 [TCP PDU reassembled in 140]"
75,15.496547,10.113.171.201,10.2.188.222,TCP,40,51994  >  5222 [ACK] Seq=1074 Ack=1021 Win=82432 Len=0
76,61.671242,10.38.181.139,10.113.171.201,TLSv1.3,1674,"Application Data, Application Data"
77,61.714167,10.113.171.201,10.38.181.139,TCP,40,48816  >  5228 [ACK] Seq=970 Ack=2491 Win=85248 Len=0
78,61.857939,10.113.171.201,10.38.181.139,TLSv1.3,78,Application Data
79,61.858481,10.38.181.139,10.113.171.201,TCP,40,5228  >  48816 [ACK] Seq=2491 Ack=1008 Win=1048320 Len=0
80,62.953804,10.113.171.201,10.113.112.211,DNS,60,Standard query 0x91f4 A www.google.com
81,62.992582,10.113.112.211,10.113.171.201,DNS,76,Standard query response 0x91f4 A www.google.com A 142.251.33.68
82,63.019481,10.113.171.201,10.245.60.36,QUIC,1278,"Initial, DCID=dd2559ea7417d43f, PKN: 1, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PING"
83,63.025959,10.113.171.201,10.245.60.36,QUIC,1278,"Initial, DCID=dd2559ea7417d43f, PKN: 2, PING, CRYPTO, CRYPTO, CRYPTO"
84,63.030487,10.113.171.201,10.245.60.36,TCP,60,59524  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=30987497 TSecr=0 WS=256
85,63.052244,10.113.171.201,10.245.60.36,QUIC,110,"0-RTT, DCID=dd2559ea7417d43f"
86,63.054888,10.245.60.36,10.113.171.201,QUIC,68,"Initial, SCID=fd2559ea7417d43f, PKN: 1, ACK"
87,63.055274,10.245.60.36,10.113.171.201,QUIC,1278,"Initial, SCID=fd2559ea7417d43f, PKN: 2, ACK, PADDING"
88,63.055420,10.245.60.36,10.113.171.201,TCP,48,"443  >  59524 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=256"
89,63.055803,10.113.171.201,10.245.60.36,TCP,40,59524  >  443 [ACK] Seq=1 Ack=1 Win=79872 Len=0
90,63.055866,10.245.60.36,10.113.171.201,QUIC,1278,"Initial, SCID=fd2559ea7417d43f, PKN: 3, CRYPTO, PADDING"
91,63.055977,10.245.60.36,10.113.171.201,QUIC,325,Protected Payload (KP0)
92,63.056069,10.245.60.36,10.113.171.201,QUIC,970,Protected Payload (KP0)
93,63.059362,10.113.171.201,10.245.60.36,QUIC,1278,"Initial, DCID=fd2559ea7417d43f, PKN: 4, ACK, PADDING"
94,63.063118,10.113.171.201,10.245.60.36,QUIC,68,"Handshake, DCID=fd2559ea7417d43f"
95,63.063331,10.113.171.201,10.245.60.36,QUIC,101,"Handshake, DCID=fd2559ea7417d43f"
96,63.063926,10.113.171.201,10.245.60.36,QUIC,59,"Protected Payload (KP0), DCID=fd2559ea7417d43f"
97,63.066899,10.113.171.201,10.245.60.36,TLSv1.3,1860,Client Hello (SNI=www.google.com)
98,63.067819,10.245.60.36,10.113.171.201,TCP,40,443  >  59524 [ACK] Seq=1 Ack=1821 Win=1046528 Len=0
99,63.076076,10.113.171.201,10.245.60.36,QUIC,1274,"Protected Payload (KP0), DCID=fd2559ea7417d43f"
100,63.076480,10.113.171.201,10.245.60.36,QUIC,1278,"Protected Payload (KP0), DCID=fd2559ea7417d43f"
101,63.076723,10.113.171.201,10.245.60.36,QUIC,1278,"Protected Payload (KP0), DCID=fd2559ea7417d43f"
102,63.076861,10.113.171.201,10.245.60.36,QUIC,1278,"Protected Payload (KP0), DCID=fd2559ea7417d43f"
103,63.076966,10.113.171.201,10.245.60.36,QUIC,513,"Protected Payload (KP0), DCID=fd2559ea7417d43f"
104,63.077121,10.113.171.201,10.245.60.36,QUIC,81,"Protected Payload (KP0), DCID=fd2559ea7417d43f"
105,63.082949,10.245.60.36,10.113.171.201,QUIC,155,Protected Payload (KP0)
106,63.083201,10.245.60.36,10.113.171.201,QUIC,53,Protected Payload (KP0)
107,63.083297,10.245.60.36,10.113.171.201,QUIC,53,Protected Payload (KP0)
108,63.083368,10.245.60.36,10.113.171.201,QUIC,53,Protected Payload (KP0)
109,63.083441,10.245.60.36,10.113.171.201,QUIC,53,Protected Payload (KP0)
110,63.099154,10.245.60.36,10.113.171.201,TLSv1.3,2840,"Server Hello, Change Cipher Spec"
111,63.100128,10.113.171.201,10.245.60.36,TCP,40,59524  >  443 [ACK] Seq=1821 Ack=2801 Win=99840 Len=0
112,63.100214,10.245.60.36,10.113.171.201,TLSv1.3,2590,Application Data
113,63.100500,10.113.171.201,10.245.60.36,TCP,40,59524  >  443 [ACK] Seq=1821 Ack=5351 Win=119552 Len=0
114,63.114819,10.113.171.201,10.245.60.36,QUIC,60,"Protected Payload (KP0), DCID=fd2559ea7417d43f"
115,63.122694,10.245.60.36,10.113.171.201,QUIC,58,Protected Payload (KP0)
116,63.123885,10.113.171.201,10.245.60.36,TLSv1.3,114,"Change Cipher Spec, Application Data"
117,63.124067,10.245.60.36,10.113.171.201,TCP,40,443  >  59524 [ACK] Seq=5351 Ack=1895 Win=1048320 Len=0
118,63.139289,10.245.60.36,10.113.171.201,QUIC,680,Protected Payload (KP0)
119,63.139485,10.245.60.36,10.113.171.201,QUIC,53,Protected Payload (KP0)
120,63.139567,10.245.60.36,10.113.171.201,QUIC,299,Protected Payload (KP0)
121,63.140952,10.113.171.201,10.245.60.36,QUIC,64,"Protected Payload (KP0), DCID=fd2559ea7417d43f"
122,63.142074,10.113.171.201,10.245.60.36,QUIC,59,"Protected Payload (KP0), DCID=fd2559ea7417d43f"
123,63.186747,10.245.60.36,10.113.171.201,QUIC,52,Protected Payload (KP0)
124,73.546891,10.245.60.36,10.113.171.201,TCP,40,"443  >  59524 [FIN, ACK] Seq=5351 Ack=1895 Win=1048576 Len=0"
125,73.590081,10.113.171.201,10.245.60.36,TCP,40,59524  >  443 [ACK] Seq=1895 Ack=5352 Win=119552 Len=0
126,75.950017,10.113.171.201,10.63.57.221,TLSv1.3,77,Application Data
127,75.951049,10.63.57.221,10.113.171.201,TCP,40,443  >  33412 [ACK] Seq=440 Ack=1020 Win=1048320 Len=0
128,76.172840,10.63.57.221,10.113.171.201,TLSv1.3,66,Application Data
129,76.173528,10.113.171.201,10.63.57.221,TCP,40,33412  >  443 [ACK] Seq=1020 Ack=466 Win=81920 Len=0
130,165.753229,10.2.188.222,10.113.171.201,TCP,79,"5222  >  51994 [PSH, ACK] Seq=1021 Ack=1074 Win=1048576 Len=39 [TCP PDU reassembled in 140]"
131,165.754570,10.113.171.201,10.2.188.222,TCP,40,51994  >  5222 [ACK] Seq=1074 Ack=1060 Win=82432 Len=0
132,165.762860,10.113.171.201,10.2.188.222,TCP,43,"51994  >  5222 [PSH, ACK] Seq=1074 Ack=1060 Win=82432 Len=3 [TCP PDU reassembled in 138]"
133,165.763412,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=1060 Ack=1077 Win=1048320 Len=0
134,165.763955,10.113.171.201,10.2.188.222,TCP,66,"51994  >  5222 [PSH, ACK] Seq=1077 Ack=1060 Win=82432 Len=26 [TCP PDU reassembled in 138]"
135,165.764322,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=1060 Ack=1103 Win=1048320 Len=0
136,316.054432,10.113.171.201,10.2.188.222,TCP,43,"51994  >  5222 [PSH, ACK] Seq=1103 Ack=1060 Win=82432 Len=3 [TCP PDU reassembled in 138]"
137,316.055689,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=1060 Ack=1106 Win=1048320 Len=0
138,316.056132,10.113.171.201,10.2.188.222,TCP,85,"51994  >  5222 [PSH, ACK] Seq=1106 Ack=1060 Win=82432 Len=45 [TCP PDU reassembled in 138]"
139,316.056223,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=1060 Ack=1151 Win=1048320 Len=0
140,316.150143,10.2.188.222,10.113.171.201,TCP,79,"5222  >  51994 [PSH, ACK] Seq=1060 Ack=1151 Win=1048576 Len=39 [TCP PDU reassembled in 140]"
141,316.172225,10.113.171.201,10.56.253.8,TCP,60,50250  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=30991772 TSecr=0 WS=256
142,316.191776,10.113.171.201,10.2.188.222,TCP,40,51994  >  5222 [ACK] Seq=1151 Ack=1099 Win=82432 Len=0
143,316.251027,10.2.188.222,10.113.171.201,TCP,40,"5222  >  51994 [FIN, ACK] Seq=1099 Ack=1151 Win=1048576 Len=0"
144,316.258815,10.113.171.201,10.2.188.222,TCP,40,"51994  >  5222 [FIN, ACK] Seq=1151 Ack=1100 Win=82432 Len=0"
145,316.258843,10.2.188.222,10.113.171.201,TCP,40,5222  >  51994 [ACK] Seq=1100 Ack=1152 Win=65280 Len=0
146,316.281879,10.113.171.201,10.2.188.222,TCP,60,52018  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=30991800 TSecr=0 WS=256
147,316.318497,10.2.188.222,10.113.171.201,TCP,48,"5222  >  52018 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=256"
148,316.319006,10.113.171.201,10.2.188.222,TCP,40,52018  >  5222 [ACK] Seq=1 Ack=1 Win=79872 Len=0
149,316.328897,10.113.171.201,10.2.188.222,TCP,44,"52018  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=79872 Len=4 [TCP PDU reassembled in 299]"
150,316.329602,10.2.188.222,10.113.171.201,TCP,40,5222  >  52018 [ACK] Seq=1 Ack=5 Win=1048320 Len=0
151,316.329959,10.113.171.201,10.2.188.222,TCP,51,"52018  >  5222 [PSH, ACK] Seq=5 Ack=1 Win=79872 Len=11 [TCP PDU reassembled in 299]"
152,316.330304,10.2.188.222,10.113.171.201,TCP,40,5222  >  52018 [ACK] Seq=1 Ack=16 Win=1048320 Len=0
153,316.335605,10.113.171.201,10.2.188.222,TCP,43,"52018  >  5222 [PSH, ACK] Seq=16 Ack=1 Win=79872 Len=3 [TCP PDU reassembled in 299]"
154,316.336034,10.2.188.222,10.113.171.201,TCP,40,5222  >  52018 [ACK] Seq=1 Ack=19 Win=1048320 Len=0
155,316.336422,10.113.171.201,10.2.188.222,TCP,360,"52018  >  5222 [PSH, ACK] Seq=19 Ack=1 Win=79872 Len=320 [TCP PDU reassembled in 299]"
156,316.336864,10.2.188.222,10.113.171.201,TCP,40,5222  >  52018 [ACK] Seq=1 Ack=339 Win=1048064 Len=0
157,316.368152,10.2.188.222,10.113.171.201,TCP,193,"5222  >  52018 [PSH, ACK] Seq=1 Ack=339 Win=1048576 Len=153 [TCP PDU reassembled in 301]"
158,316.369119,10.113.171.201,10.2.188.222,TCP,40,52018  >  5222 [ACK] Seq=339 Ack=154 Win=80896 Len=0
159,316.376822,10.113.171.201,10.2.188.222,TCP,43,"52018  >  5222 [PSH, ACK] Seq=339 Ack=154 Win=80896 Len=3 [TCP PDU reassembled in 299]"
160,316.377154,10.2.188.222,10.113.171.201,TCP,40,5222  >  52018 [ACK] Seq=154 Ack=342 Win=1048320 Len=0
161,316.377466,10.113.171.201,10.2.188.222,TCP,237,"52018  >  5222 [PSH, ACK] Seq=342 Ack=154 Win=80896 Len=197 [TCP PDU reassembled in 299]"
162,316.377671,10.2.188.222,10.113.171.201,TCP,40,5222  >  52018 [ACK] Seq=154 Ack=539 Win=1048320 Len=0
163,316.378793,10.113.171.201,10.2.188.222,TCP,43,"52018  >  5222 [PSH, ACK] Seq=539 Ack=154 Win=80896 Len=3 [TCP PDU reassembled in 299]"
164,316.379011,10.2.188.222,10.113.171.201,TCP,40,5222  >  52018 [ACK] Seq=154 Ack=542 Win=1048320 Len=0
165,316.379500,10.113.171.201,10.2.188.222,TCP,77,"52018  >  5222 [PSH, ACK] Seq=542 Ack=154 Win=80896 Len=37 [TCP PDU reassembled in 299]"
166,316.379713,10.2.188.222,10.113.171.201,TCP,40,5222  >  52018 [ACK] Seq=154 Ack=579 Win=1048320 Len=0
167,316.380994,10.113.171.201,10.2.188.222,TCP,43,"52018  >  5222 [PSH, ACK] Seq=579 Ack=154 Win=80896 Len=3 [TCP PDU reassembled in 299]"
168,316.381215,10.2.188.222,10.113.171.201,TCP,40,5222  >  52018 [ACK] Seq=154 Ack=582 Win=1048320 Len=0
169,316.381454,10.113.171.201,10.2.188.222,TCP,92,"52018  >  5222 [PSH, ACK] Seq=582 Ack=154 Win=80896 Len=52 [TCP PDU reassembled in 299]"
170,316.381605,10.2.188.222,10.113.171.201,TCP,40,5222  >  52018 [ACK] Seq=154 Ack=634 Win=1048064 Len=0
171,316.442804,10.56.253.8,10.113.171.201,TCP,48,"443  >  50250 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=256"
172,316.443415,10.113.171.201,10.56.253.8,TCP,40,50250  >  443 [ACK] Seq=1 Ack=1 Win=79872 Len=0
173,316.478543,10.113.171.201,10.56.253.8,SSL,931,Continuation Data
174,316.479836,10.56.253.8,10.113.171.201,TCP,40,443  >  50250 [ACK] Seq=1 Ack=892 Win=1047552 Len=0
175,316.587005,10.2.188.222,10.113.171.201,TCP,796,"5222  >  52018 [PSH, ACK] Seq=154 Ack=634 Win=1048576 Len=756 [TCP PDU reassembled in 301]"
176,316.604211,10.2.188.222,10.113.171.201,TCP,77,"5222  >  52018 [PSH, ACK] Seq=910 Ack=634 Win=1048576 Len=37 [TCP PDU reassembled in 301]"
177,316.604593,10.113.171.201,10.2.188.222,TCP,40,52018  >  5222 [ACK] Seq=634 Ack=947 Win=82432 Len=0
178,316.930675,10.56.253.8,10.113.171.201,TCP,44,"443  >  50250 [PSH, ACK] Seq=1 Ack=892 Win=1048576 Len=4"
179,316.931229,10.113.171.201,10.56.253.8,TCP,40,50250  >  443 [ACK] Seq=892 Ack=5 Win=79872 Len=0
180,318.945923,10.113.171.201,10.113.112.211,DNS,70,Standard query 0x58eb A geller-pa.googleapis.com
181,318.955967,10.113.171.201,10.234.177.153,QUIC,1278,"Initial, DCID=7905b0ff77fa4f40, PKN: 1, CRYPTO"
182,318.960042,10.113.171.201,10.234.177.153,QUIC,1278,"Initial, DCID=7905b0ff77fa4f40, PKN: 2, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, PING, CRYPTO, PING, PADDING"
183,318.963778,10.113.171.201,10.234.177.153,TCP,60,40780  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=30992470 TSecr=0 WS=256
184,318.981538,10.113.112.211,10.113.171.201,DNS,214,Standard query response 0x58eb A geller-pa.googleapis.com A 142.251.33.74 A 142.250.217.74 A 142.250.217.106 A 142.251.215.234 A 172.217.14.202 A 172.217.14.234 A 142.250.69.202 A 142.251.33.106 A 142.251.211.234
185,318.982416,10.234.177.153,10.113.171.201,QUIC,68,"Initial, SCID=f905b0ff77fa4f40, PKN: 1, ACK"
186,318.982832,10.234.177.153,10.113.171.201,TCP,48,"443  >  40780 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=256"
187,318.983297,10.113.171.201,10.234.177.153,TCP,40,40780  >  443 [ACK] Seq=1 Ack=1 Win=79872 Len=0
188,318.983362,10.234.177.153,10.113.171.201,QUIC,1278,"Initial, SCID=f905b0ff77fa4f40, PKN: 2, ACK, PADDING"
189,318.983483,10.234.177.153,10.113.171.201,QUIC,1278,"Initial, SCID=f905b0ff77fa4f40, PKN: 3, CRYPTO, PADDING"
190,318.983526,10.234.177.153,10.113.171.201,QUIC,1278,"Initial, SCID=f905b0ff77fa4f40, PKN: 4, CRYPTO, PADDING"
191,318.983565,10.234.177.153,10.113.171.201,QUIC,1278,"Handshake, SCID=f905b0ff77fa4f40"
192,318.983602,10.234.177.153,10.113.171.201,QUIC,1278,"Handshake, SCID=f905b0ff77fa4f40"
193,318.983640,10.234.177.153,10.113.171.201,QUIC,1278,"Handshake, SCID=f905b0ff77fa4f40"
194,318.985990,10.113.171.201,10.234.177.153,QUIC,1278,"Initial, DCID=f905b0ff77fa4f40, PKN: 3, ACK, PADDING"
195,318.995797,10.113.171.201,10.234.177.153,TLSv1.3,1870,Client Hello (SNI=geller-pa.googleapis.com)
196,318.996549,10.234.177.153,10.113.171.201,TCP,40,443  >  40780 [ACK] Seq=1 Ack=1831 Win=1046528 Len=0
197,318.998685,10.113.171.201,10.234.177.153,QUIC,68,"Handshake, DCID=f905b0ff77fa4f40"
198,319.002328,10.113.171.201,10.234.177.153,QUIC,68,"Handshake, DCID=f905b0ff77fa4f40"
199,319.006561,10.234.177.153,10.113.171.201,QUIC,209,Protected Payload (KP0)
200,319.008409,10.113.171.201,10.234.177.153,QUIC,68,"Handshake, DCID=f905b0ff77fa4f40"
201,319.017262,10.113.171.201,10.167.130.79,TCP,60,36742  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=30992484 TSecr=0 WS=256
202,319.024547,10.113.171.201,10.113.112.211,DNS,77,Standard query 0xb5d8 A mobilemaps-pa-gz.googleapis.com
203,319.026293,10.113.171.201,10.234.177.153,QUIC,65,"Handshake, DCID=f905b0ff77fa4f40"
204,319.026489,10.234.177.153,10.113.171.201,TLSv1.3,4240,"Server Hello, Change Cipher Spec"
205,319.027557,10.113.171.201,10.234.177.153,TCP,40,40780  >  443 [ACK] Seq=1831 Ack=4201 Win=88320 Len=0
206,319.027626,10.234.177.153,10.113.171.201,TLSv1.3,1595,Application Data
207,319.027987,10.113.171.201,10.234.177.153,TCP,40,40780  >  443 [ACK] Seq=1831 Ack=5756 Win=108032 Len=0
