No.,Time,Source,Destination,Protocol,Length,Info
20605,2133.101269,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20606,2133.101293,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20607,2133.101316,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20608,2133.101340,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20609,2133.101364,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20610,2133.101389,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20611,2133.101415,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20612,2133.101439,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20613,2133.101476,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20614,2133.101507,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20615,2133.101532,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20616,2133.101556,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20617,2133.101580,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20618,2133.101603,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20619,2133.101626,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20620,2133.101649,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20621,2133.101672,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20622,2133.102175,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20623,2133.102419,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20624,2133.102480,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20625,2133.102511,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20626,2133.102537,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20627,2133.102563,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20628,2133.102587,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20629,2133.102612,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20630,2133.102641,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20631,2133.102692,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20632,2133.102764,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20633,2133.102790,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20634,2133.102812,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20635,2133.102832,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20636,2133.102853,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20637,2133.102873,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20638,2133.102894,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20639,2133.102915,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20640,2133.103971,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20641,2133.104096,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20642,2133.106175,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20643,2133.106246,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20644,2133.106279,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20645,2133.106307,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20646,2133.106334,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20647,2133.106359,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20648,2133.106383,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20649,2133.106406,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20650,2133.106430,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20651,2133.106463,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20652,2133.106525,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20653,2133.106558,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20654,2133.106584,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20655,2133.106608,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20656,2133.106632,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20657,2133.106655,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20658,2133.106677,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20659,2133.106701,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20660,2133.106723,10.214.183.228,10.148.138.27,QUIC,1070,Protected Payload (KP0)
20661,2133.106746,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20662,2133.106770,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20663,2133.106793,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20664,2133.106833,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20665,2133.106862,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20666,2133.106886,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20667,2133.106909,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20668,2133.106931,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20669,2133.106954,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20670,2133.106977,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20671,2133.107000,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20672,2133.107023,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20673,2133.107065,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20674,2133.107098,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20675,2133.107136,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20676,2133.107165,10.214.183.228,10.148.138.27,QUIC,461,Protected Payload (KP0)
20677,2133.107190,10.214.183.228,10.148.138.27,QUIC,1270,Protected Payload (KP0)
20678,2133.107213,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20679,2133.107235,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20680,2133.107258,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20681,2133.107280,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20682,2133.107302,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20683,2133.107324,10.214.183.228,10.148.138.27,QUIC,725,Protected Payload (KP0)
20684,2133.108840,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20685,2133.111922,10.148.138.27,10.214.183.228,QUIC,1202,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20686,2133.112189,10.214.183.228,10.148.138.27,QUIC,54,Protected Payload (KP0)
20687,2133.113264,10.148.138.27,10.214.183.228,QUIC,1195,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20688,2133.122766,10.214.183.228,10.148.138.27,QUIC,54,Protected Payload (KP0)
20689,2133.134418,10.214.183.228,10.148.138.27,QUIC,1273,Protected Payload (KP0)
20690,2133.134566,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20691,2133.134650,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20692,2133.134725,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20693,2133.134797,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20694,2133.134869,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20695,2133.134941,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20696,2133.135016,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20697,2133.135088,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20698,2133.135161,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20699,2133.135234,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20700,2133.135306,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20701,2133.135379,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20702,2133.135450,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20703,2133.135522,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20704,2133.135598,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20705,2133.135690,10.148.138.27,10.214.183.228,QUIC,68,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20706,2133.135869,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20707,2133.135958,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20708,2133.136039,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20709,2133.136119,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20710,2133.137726,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20711,2133.140526,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20712,2133.140705,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20713,2133.140825,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20714,2133.140938,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20715,2133.141047,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20716,2133.141159,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20717,2133.141273,10.214.183.228,10.148.138.27,QUIC,1142,Protected Payload (KP0)
20718,2133.141392,10.214.183.228,10.148.138.27,QUIC,1270,Protected Payload (KP0)
20719,2133.141514,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20720,2133.141631,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20721,2133.141727,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20722,2133.141810,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20723,2133.141891,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20724,2133.141971,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20725,2133.142095,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20726,2133.142230,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20727,2133.142317,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20728,2133.142398,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20729,2133.142478,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20730,2133.142560,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20731,2133.142640,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20732,2133.142720,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20733,2133.142799,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20734,2133.142884,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20735,2133.142990,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20736,2133.143074,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20737,2133.143156,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20738,2133.143338,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20739,2133.143425,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20740,2133.143507,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20741,2133.143590,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20742,2133.143672,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20743,2133.143751,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20744,2133.143834,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20745,2133.143924,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20746,2133.146813,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20747,2133.150985,10.148.138.27,10.214.183.228,QUIC,62,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20748,2133.152688,10.214.183.228,10.148.138.27,QUIC,1011,Protected Payload (KP0)
20749,2133.152882,10.214.183.228,10.148.138.27,QUIC,1270,Protected Payload (KP0)
20750,2133.153025,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20751,2133.153161,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20752,2133.153297,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20753,2133.153433,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20754,2133.153533,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20755,2133.153635,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20756,2133.153732,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20757,2133.153814,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20758,2133.153895,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20759,2133.153977,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20760,2133.154122,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20761,2133.154222,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20762,2133.154311,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20763,2133.154435,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20764,2133.154521,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20765,2133.154603,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20766,2133.154683,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20767,2133.154766,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20768,2133.154846,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20769,2133.154927,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20770,2133.155007,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20771,2133.155086,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20772,2133.155190,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20773,2133.155275,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20774,2133.155356,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20775,2133.155531,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20776,2133.155620,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20777,2133.155703,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20778,2133.155787,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20779,2133.155868,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20780,2133.155950,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20781,2133.156031,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20782,2133.156111,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20783,2133.156220,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20784,2133.156305,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20785,2133.156386,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20786,2133.156468,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20787,2133.156550,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20788,2133.156633,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20789,2133.156709,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20790,2133.156777,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20791,2133.156846,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20792,2133.156914,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20793,2133.156986,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20794,2133.157066,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20795,2133.157138,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20796,2133.157273,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20797,2133.157348,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20798,2133.157417,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20799,2133.157507,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20800,2133.157580,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20801,2133.157649,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20802,2133.157717,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20803,2133.157785,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20804,2133.157856,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20805,2133.157941,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20806,2133.158239,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20807,2133.158312,10.214.183.228,10.148.138.27,QUIC,736,Protected Payload (KP0)
20808,2133.158382,10.214.183.228,10.148.138.27,QUIC,1270,Protected Payload (KP0)
20809,2133.158449,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20810,2133.158517,10.214.183.228,10.148.138.27,QUIC,173,Protected Payload (KP0)
20811,2133.158587,10.214.183.228,10.148.138.27,QUIC,1273,Protected Payload (KP0)
20812,2133.158657,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20813,2133.158724,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20814,2133.158793,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20815,2133.158862,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20816,2133.159004,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20817,2133.159078,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20818,2133.159148,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20819,2133.159215,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20820,2133.159285,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20821,2133.159352,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20822,2133.159420,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20823,2133.159489,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20824,2133.159561,10.148.138.27,10.214.183.228,QUIC,68,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20825,2133.159658,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20826,2133.159731,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20827,2133.159799,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20828,2133.159866,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20829,2133.159934,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20830,2133.160002,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20831,2133.160069,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20832,2133.160145,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20833,2133.160229,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20834,2133.160301,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20835,2133.160370,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20836,2133.160438,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20837,2133.160508,10.214.183.228,10.148.138.27,QUIC,1273,Protected Payload (KP0)
20838,2133.160576,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20839,2133.160715,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20840,2133.160793,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20841,2133.160878,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20842,2133.160971,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20843,2133.161043,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20844,2133.161112,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20845,2133.161180,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20846,2133.166196,10.148.138.27,10.214.183.228,QUIC,68,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20847,2133.166349,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20848,2133.166438,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20849,2133.166486,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20850,2133.166528,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20851,2133.166566,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20852,2133.166605,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20853,2133.166642,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20854,2133.166679,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20855,2133.166716,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20856,2133.166753,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20857,2133.166791,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20858,2133.166828,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20859,2133.166865,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20860,2133.166900,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20861,2133.166935,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20862,2133.166974,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20863,2133.167011,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20864,2133.167048,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20865,2133.167084,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20866,2133.167121,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20867,2133.167161,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20868,2133.167234,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20869,2133.167279,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20870,2133.167404,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20871,2133.167453,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20872,2133.167493,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20873,2133.167530,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20874,2133.167570,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20875,2133.167607,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20876,2133.167643,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20877,2133.168168,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20878,2133.168261,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20879,2133.168323,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20880,2133.168365,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20881,2133.168404,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20882,2133.168442,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20883,2133.168482,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20884,2133.168519,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20885,2133.168584,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20886,2133.168627,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20887,2133.168720,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20888,2133.168782,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20889,2133.168823,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20890,2133.168862,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20891,2133.168900,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20892,2133.168938,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20893,2133.168977,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20894,2133.169015,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20895,2133.169054,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20896,2133.169092,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20897,2133.169130,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20898,2133.169170,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20899,2133.169210,10.148.138.27,10.214.183.228,QUIC,61,"Protected Payload (KP0), DCID=e5ecf5b8ce4d648e"
20900,2133.169348,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20901,2133.169427,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
20902,2133.169471,10.214.183.228,10.148.138.27,QUIC,1278,Protected Payload (KP0)
