No.,Time,Source,Destination,Protocol,Length,Info
71,21.482572,10.209.225.230,10.15.81.32,TCP,60,43846  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=2463062217 TSecr=0 WS=512
72,21.522133,10.15.81.32,10.209.225.230,TCP,48,"443  >  43846 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
73,21.522411,10.209.225.230,10.15.81.32,TCP,40,43846  >  443 [ACK] Seq=1 Ack=1 Win=79872 Len=0
74,21.526714,10.209.225.230,10.15.81.32,TLSv1.3,557,Client Hello (SNI=android.clients.google.com)
75,21.527093,10.15.81.32,10.209.225.230,TCP,40,443  >  43846 [ACK] Seq=1 Ack=518 Win=2096128 Len=0
76,21.583011,10.15.81.32,10.209.225.230,TLSv1.3,1428,"Server Hello, Change Cipher Spec"
77,21.583937,10.209.225.230,10.15.81.32,TCP,40,43846  >  443 [ACK] Seq=518 Ack=1389 Win=99840 Len=0
78,21.595129,10.15.81.32,10.209.225.230,TLSv1.3,3925,Application Data
79,21.595480,10.209.225.230,10.15.81.32,TCP,40,43846  >  443 [ACK] Seq=518 Ack=5274 Win=107520 Len=0
80,21.643255,10.209.225.230,10.15.81.32,TLSv1.3,104,"Change Cipher Spec, Application Data"
81,21.643660,10.15.81.32,10.209.225.230,TCP,40,443  >  43846 [ACK] Seq=5274 Ack=582 Win=2096640 Len=0
82,21.653036,10.209.225.230,10.15.81.32,TLSv1.3,625,Application Data
83,21.653332,10.15.81.32,10.209.225.230,TCP,40,443  >  43846 [ACK] Seq=5274 Ack=1167 Win=2096128 Len=0
84,21.738771,10.15.81.32,10.209.225.230,TLSv1.3,1469,"Application Data, Application Data, Application Data, Application Data, Application Data"
85,21.739549,10.209.225.230,10.15.81.32,TCP,40,43846  >  443 [ACK] Seq=1167 Ack=6703 Win=127488 Len=0
86,29.952450,10.209.225.230,10.132.243.49,DNS,60,Standard query 0xee57 A g.whatsapp.net
87,30.095643,10.132.243.49,10.209.225.230,DNS,99,Standard query response 0xee57 A g.whatsapp.net CNAME chat.cdn.whatsapp.net A 31.13.80.48
88,30.108506,10.209.225.230,10.39.74.109,TCP,60,46744  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=3810267267 TSecr=0 WS=512
89,30.118152,10.209.225.230,10.39.74.109,TCP,60,46746  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=3810267273 TSecr=0 WS=512
90,30.157976,10.39.74.109,10.209.225.230,TCP,48,"80  >  46744 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
91,30.158502,10.209.225.230,10.39.74.109,TCP,40,46744  >  80 [ACK] Seq=1 Ack=1 Win=79872 Len=0
92,30.170511,10.39.74.109,10.209.225.230,TCP,48,"80  >  46746 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
93,30.171106,10.209.225.230,10.39.74.109,TCP,40,46746  >  80 [ACK] Seq=1 Ack=1 Win=79872 Len=0
94,30.182872,10.209.225.230,10.39.74.109,TCP,197,"46744  >  80 [PSH, ACK] Seq=1 Ack=1 Win=79872 Len=157 [TCP PDU reassembled in 1162]"
95,30.183625,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=1 Ack=158 Win=2096640 Len=0
96,30.184488,10.209.225.230,10.39.74.109,TCP,43,"46744  >  80 [PSH, ACK] Seq=158 Ack=1 Win=79872 Len=3 [TCP PDU reassembled in 1162]"
97,30.184796,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=1 Ack=161 Win=2096640 Len=0
98,30.185362,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=161 Ack=1 Win=79872 Len=1 [TCP PDU reassembled in 1162]"
99,30.185460,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=1 Ack=162 Win=2096640 Len=0
100,30.185886,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=162 Ack=1 Win=79872 Len=1 [TCP PDU reassembled in 1162]"
101,30.185964,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=1 Ack=163 Win=2096640 Len=0
102,30.186414,10.209.225.230,10.39.74.109,TCP,384,"46744  >  80 [PSH, ACK] Seq=163 Ack=1 Win=79872 Len=344 [TCP PDU reassembled in 1162]"
103,30.186983,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=1 Ack=507 Win=2096640 Len=0
104,30.187413,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=507 Ack=1 Win=79872 Len=1 [TCP PDU reassembled in 1162]"
105,30.187487,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=1 Ack=508 Win=2096640 Len=0
106,30.188098,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=508 Ack=1 Win=79872 Len=1 [TCP PDU reassembled in 1162]"
107,30.188168,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=1 Ack=509 Win=2096640 Len=0
108,30.193254,10.209.225.230,10.39.74.109,TCP,197,"46746  >  80 [PSH, ACK] Seq=1 Ack=1 Win=79872 Len=157 [TCP PDU reassembled in 213]"
109,30.193809,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=1 Ack=158 Win=2096640 Len=0
110,30.194420,10.209.225.230,10.39.74.109,TCP,43,"46746  >  80 [PSH, ACK] Seq=158 Ack=1 Win=79872 Len=3 [TCP PDU reassembled in 213]"
111,30.194499,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=1 Ack=161 Win=2096640 Len=0
112,30.194862,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=161 Ack=1 Win=79872 Len=1 [TCP PDU reassembled in 213]"
113,30.194921,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=1 Ack=162 Win=2096640 Len=0
114,30.195218,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=162 Ack=1 Win=79872 Len=1 [TCP PDU reassembled in 213]"
115,30.195273,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=1 Ack=163 Win=2096640 Len=0
116,30.195569,10.209.225.230,10.39.74.109,TCP,378,"46746  >  80 [PSH, ACK] Seq=163 Ack=1 Win=79872 Len=338 [TCP PDU reassembled in 213]"
117,30.195796,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=1 Ack=501 Win=2096640 Len=0
118,30.196040,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=501 Ack=1 Win=79872 Len=1 [TCP PDU reassembled in 213]"
119,30.196168,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=1 Ack=502 Win=2096640 Len=0
120,30.196407,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=502 Ack=1 Win=79872 Len=1 [TCP PDU reassembled in 213]"
121,30.196446,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=1 Ack=503 Win=2096640 Len=0
122,30.261815,10.39.74.109,10.209.225.230,TCP,331,"80  >  46746 [PSH, ACK] Seq=1 Ack=503 Win=2097152 Len=291 [TCP PDU reassembled in 219]"
123,30.262630,10.209.225.230,10.39.74.109,TCP,40,46746  >  80 [ACK] Seq=503 Ack=292 Win=80896 Len=0
124,30.295012,10.209.225.230,10.39.74.109,TCP,42,"46746  >  80 [PSH, ACK] Seq=503 Ack=292 Win=80896 Len=2 [TCP PDU reassembled in 213]"
125,30.295346,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=505 Win=2096640 Len=0
126,30.296095,10.39.74.109,10.209.225.230,TCP,333,"80  >  46744 [PSH, ACK] Seq=1 Ack=509 Win=2097152 Len=293 [TCP PDU reassembled in 868]"
127,30.296426,10.209.225.230,10.39.74.109,TCP,40,46744  >  80 [ACK] Seq=509 Ack=294 Win=80896 Len=0
128,30.296763,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=505 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
129,30.296829,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=506 Win=2096640 Len=0
130,30.297113,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=506 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
131,30.297156,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=507 Win=2096640 Len=0
132,30.297690,10.209.225.230,10.39.74.109,TCP,288,"46746  >  80 [PSH, ACK] Seq=507 Ack=292 Win=80896 Len=248 [TCP PDU reassembled in 213]"
133,30.297808,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=755 Win=2096640 Len=0
134,30.298046,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=755 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
135,30.298089,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=756 Win=2096640 Len=0
136,30.298310,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=756 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
137,30.298350,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=757 Win=2096640 Len=0
138,30.301159,10.209.225.230,10.39.74.109,TCP,42,"46746  >  80 [PSH, ACK] Seq=757 Ack=292 Win=80896 Len=2 [TCP PDU reassembled in 213]"
139,30.301300,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=759 Win=2096640 Len=0
140,30.301867,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=759 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
141,30.302078,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=760 Win=2096640 Len=0
142,30.302400,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=760 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
143,30.302448,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=761 Win=2096640 Len=0
144,30.302743,10.209.225.230,10.39.74.109,TCP,80,"46746  >  80 [PSH, ACK] Seq=761 Ack=292 Win=80896 Len=40 [TCP PDU reassembled in 213]"
145,30.302784,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=801 Win=2096640 Len=0
146,30.303011,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=801 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
147,30.303050,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=802 Win=2096640 Len=0
148,30.303481,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=802 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
149,30.303525,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=803 Win=2096640 Len=0
150,30.304406,10.209.225.230,10.39.74.109,TCP,42,"46746  >  80 [PSH, ACK] Seq=803 Ack=292 Win=80896 Len=2 [TCP PDU reassembled in 213]"
151,30.304453,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=805 Win=2096640 Len=0
152,30.304701,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=805 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
153,30.304740,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=806 Win=2096640 Len=0
154,30.304970,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=806 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
155,30.305008,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=807 Win=2096640 Len=0
156,30.305229,10.209.225.230,10.39.74.109,TCP,95,"46746  >  80 [PSH, ACK] Seq=807 Ack=292 Win=80896 Len=55 [TCP PDU reassembled in 213]"
157,30.305534,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=862 Win=2096640 Len=0
158,30.305778,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=862 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
159,30.305824,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=863 Win=2096640 Len=0
160,30.306981,10.209.225.230,10.39.74.109,TCP,41,"46746  >  80 [PSH, ACK] Seq=863 Ack=292 Win=80896 Len=1 [TCP PDU reassembled in 213]"
161,30.307052,10.39.74.109,10.209.225.230,TCP,40,80  >  46746 [ACK] Seq=292 Ack=864 Win=2096640 Len=0
162,30.312781,10.209.225.230,10.39.74.109,TCP,43,"46744  >  80 [PSH, ACK] Seq=509 Ack=294 Win=80896 Len=3 [TCP PDU reassembled in 1162]"
163,30.313086,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=512 Win=2096640 Len=0
164,30.313515,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=512 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
165,30.313572,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=513 Win=2096640 Len=0
166,30.313828,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=513 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
167,30.313882,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=514 Win=2096640 Len=0
168,30.314095,10.209.225.230,10.39.74.109,TCP,320,"46744  >  80 [PSH, ACK] Seq=514 Ack=294 Win=80896 Len=280 [TCP PDU reassembled in 1162]"
169,30.314130,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=794 Win=2096640 Len=0
170,30.314315,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=794 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
171,30.314347,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=795 Win=2096640 Len=0
172,30.314525,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=795 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
173,30.314557,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=796 Win=2096640 Len=0
174,30.316141,10.209.225.230,10.39.74.109,TCP,42,"46744  >  80 [PSH, ACK] Seq=796 Ack=294 Win=80896 Len=2 [TCP PDU reassembled in 1162]"
175,30.316230,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=798 Win=2096640 Len=0
176,30.316542,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=798 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
177,30.316588,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=799 Win=2096640 Len=0
178,30.316805,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=799 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
179,30.316839,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=800 Win=2096640 Len=0
180,30.317349,10.209.225.230,10.39.74.109,TCP,80,"46744  >  80 [PSH, ACK] Seq=800 Ack=294 Win=80896 Len=40 [TCP PDU reassembled in 1162]"
181,30.317444,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=840 Win=2096640 Len=0
182,30.317690,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=840 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
183,30.317728,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=841 Win=2096640 Len=0
184,30.323585,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=841 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
185,30.323917,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=842 Win=2096640 Len=0
186,30.325344,10.209.225.230,10.39.74.109,TCP,42,"46744  >  80 [PSH, ACK] Seq=842 Ack=294 Win=80896 Len=2 [TCP PDU reassembled in 1162]"
187,30.325653,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=844 Win=2096640 Len=0
188,30.326115,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=844 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
189,30.326170,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=845 Win=2096640 Len=0
190,30.326414,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=845 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
191,30.326449,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=846 Win=2096640 Len=0
192,30.326662,10.209.225.230,10.39.74.109,TCP,95,"46744  >  80 [PSH, ACK] Seq=846 Ack=294 Win=80896 Len=55 [TCP PDU reassembled in 1162]"
193,30.326696,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=901 Win=2096640 Len=0
194,30.326893,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=901 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
195,30.326925,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=902 Win=2096640 Len=0
196,30.327115,10.209.225.230,10.39.74.109,TCP,41,"46744  >  80 [PSH, ACK] Seq=902 Ack=294 Win=80896 Len=1 [TCP PDU reassembled in 1162]"
197,30.327147,10.39.74.109,10.209.225.230,TCP,40,80  >  46744 [ACK] Seq=294 Ack=903 Win=2096640 Len=0
